Magazijn,Artikel,Artikelomschrijving,Magazijnlocatie,ABC-teken,Vestiging,Artikelsoort,Goederengroep,Goed.groep omschr.
2301,1480686,ADEREINDHULS KLAUKE 120MM²  VDH120,KAST-05-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1480692,KOPP. WALTHER FEMALE OLIEAFV. FORMEERWAL,H01-4,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1480693,IGBT ABB FS225R17KE3/AGDR-66C SP KIT,2_109-06-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480692,KOPP. WALTHER FEMALE OLIEAFV. FORMEERWAL,H01-4,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1480693,IGBT ABB FS225R17KE3/AGDR-66C SP KIT,2_109-06-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480691,DU/DT-FILTER ABB ACS8XX NOCH0070-62,BA03-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480694,THYRISTORMODULE ABB SKKH250/18E,2_109-07-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480695,THYRISTORMODULE ABB TD140N18KOF,2_109-05-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480692,KOPP. WALTHER FEMALE OLIEAFV. FORMEERWAL,H01-4,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1480692,KOPP. WALTHER FEMALE OLIEAFV. FORMEERWAL,H01-4,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1480693,IGBT ABB FS225R17KE3/AGDR-66C SP KIT,2_109-06-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480693,IGBT ABB FS225R17KE3/AGDR-66C SP KIT,2_109-06-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480700,FLOWMETER ELETTA WATER  S25-FSS25,2_090-06-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480700,FLOWMETER ELETTA WATER  S25-FSS25,2_090-06-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480698,MOT.V/F. 37KW-1500 BG225 IMB35 IM2001,BKD11-20,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480698,MOT.V/F. 37KW-1500 BG225 IMB35 IM2001,BKD11-20,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480699,TRANSM. ROSEMOUNT 3051 CD1A22A1BL4,2_109-02-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480699,TRANSM. ROSEMOUNT 3051 CD1A22A1BL4,2_109-02-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480698,MOT.V/F. 37KW-1500 BG225 IMB35 IM2001,BKD11-20,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480698,MOT.V/F. 37KW-1500 BG225 IMB35 IM2001,BKD11-20,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480699,TRANSM. ROSEMOUNT 3051 CD1A22A1BL4,2_109-02-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480699,TRANSM. ROSEMOUNT 3051 CD1A22A1BL4,2_109-02-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480696,DIODE ABB SKN20/16,2_109-01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480697,WEERSTAND ABB VWPR80 AX6R8K,2_109-05-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480700,FLOWMETER ELETTA WATER  S25-FSS25,2_090-06-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480700,FLOWMETER ELETTA WATER  S25-FSS25,2_090-06-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480701,TRANSM. ROSEMOUNT 3051 CD2A22A1BB411L4,2_109-02-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480703,TRANSM. ROSEMOUNT 3051 CD2A22AA1BL4,2_109-01-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480704,TRANSM. ROSEMOUNT 3051 P=250 -2480/+2480,2_109-01-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480705,"TRANSM. ROSEMOUNT 3051 P=250 -20,7/20,7B",2_109-01-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480701,TRANSM. ROSEMOUNT 3051 CD2A22A1BB411L4,2_109-02-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480703,TRANSM. ROSEMOUNT 3051 CD2A22AA1BL4,2_109-01-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480704,TRANSM. ROSEMOUNT 3051 P=250 -2480/+2480,2_109-01-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480705,"TRANSM. ROSEMOUNT 3051 P=250 -20,7/20,7B",2_109-01-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480702,LAMP TLD 6W KLEUR 640 NOODVERLICHTING,2_097-01-1,,NRNX,Z00B,PM0060,Verlichtingsapp.
2301,1480701,TRANSM. ROSEMOUNT 3051 CD2A22A1BB411L4,2_109-02-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480703,TRANSM. ROSEMOUNT 3051 CD2A22AA1BL4,2_109-01-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480704,TRANSM. ROSEMOUNT 3051 P=250 -2480/+2480,2_109-01-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480705,"TRANSM. ROSEMOUNT 3051 P=250 -20,7/20,7B",2_109-01-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480701,TRANSM. ROSEMOUNT 3051 CD2A22A1BB411L4,2_109-02-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480703,TRANSM. ROSEMOUNT 3051 CD2A22AA1BL4,2_109-01-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480704,TRANSM. ROSEMOUNT 3051 P=250 -2480/+2480,2_109-01-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480705,"TRANSM. ROSEMOUNT 3051 P=250 -20,7/20,7B",2_109-01-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480706,TRANSM. ROSEMOUNT 3051 P=52 -1000/2100MB,2_109-04-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480707,TRANSM. ROSEMOUNT 3051 TG2A2B21B 11,2_109-03-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480708,"TRANSM. ROSEMOUNT 3051 P=110 -1/55,2BAR",2_109-03-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480709,TRANSM. ROSEMOUNT 3051 P=414 -1/+276BAR,2_109-03-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480710,TRANSM. ROSEMOUNT 3051 CG1A22A1BL4,2_109-02-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480706,TRANSM. ROSEMOUNT 3051 P=52 -1000/2100MB,2_109-04-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480707,TRANSM. ROSEMOUNT 3051 TG2A2B21B 11,2_109-03-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480708,"TRANSM. ROSEMOUNT 3051 P=110 -1/55,2BAR",2_109-03-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480709,TRANSM. ROSEMOUNT 3051 P=414 -1/+276BAR,2_109-03-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480710,TRANSM. ROSEMOUNT 3051 CG1A22A1BL4,2_109-02-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480706,TRANSM. ROSEMOUNT 3051 P=52 -1000/2100MB,2_109-04-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480707,TRANSM. ROSEMOUNT 3051 TG2A2B21B 11,2_109-03-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480708,"TRANSM. ROSEMOUNT 3051 P=110 -1/55,2BAR",2_109-03-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480709,TRANSM. ROSEMOUNT 3051 P=414 -1/+276BAR,2_109-03-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480710,TRANSM. ROSEMOUNT 3051 CG1A22A1BL4,2_109-02-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480706,TRANSM. ROSEMOUNT 3051 P=52 -1000/2100MB,2_109-04-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480707,TRANSM. ROSEMOUNT 3051 TG2A2B21B 11,2_109-03-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480708,"TRANSM. ROSEMOUNT 3051 P=110 -1/55,2BAR",2_109-03-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480709,TRANSM. ROSEMOUNT 3051 P=414 -1/+276BAR,2_109-03-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480710,TRANSM. ROSEMOUNT 3051 CG1A22A1BL4,2_109-02-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480711,NIVEAUSCHAK. VEGA VB62.XXTGDRKMX L=1500,3_148-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480712,NIVEAUSCHAK. VEGA SWING63.DAFIVXUR L=700,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480713,NIVEAUSCHAK. VEGA CAP27.AGBVSTXXPD L=500,3_148-01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480714,NIVEAUSCHAK. VEGA SWING61.DAFIVXURXV,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480715,NIVEAUMETER VEGA PS66.XXDFD2HKMX1/300,BA06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480711,NIVEAUSCHAK. VEGA VB62.XXTGDRKMX L=1500,3_148-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480713,NIVEAUSCHAK. VEGA CAP27.AGBVSTXXPD L=500,3_148-01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480714,NIVEAUSCHAK. VEGA SWING61.DAFIVXURXV,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480715,NIVEAUMETER VEGA PS66.XXDFD2HKMX1/300,BA06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480712,NIVEAUSCHAK. VEGA SWING63.DAFIVXUR L=700,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480712,NIVEAUSCHAK. VEGA SWING63.DAFIVXUR L=700,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480712,NIVEAUSCHAK. VEGA SWING63.DAFIVXUR L=700,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480711,NIVEAUSCHAK. VEGA VB62.XXTGDRKMX L=1500,3_148-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480713,NIVEAUSCHAK. VEGA CAP27.AGBVSTXXPD L=500,3_148-01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480714,NIVEAUSCHAK. VEGA SWING61.DAFIVXURXV,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480715,NIVEAUMETER VEGA PS66.XXDFD2HKMX1/300,BA06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480711,NIVEAUSCHAK. VEGA VB62.XXTGDRKMX L=1500,3_148-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480713,NIVEAUSCHAK. VEGA CAP27.AGBVSTXXPD L=500,3_148-01-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480714,NIVEAUSCHAK. VEGA SWING61.DAFIVXURXV,BA06-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480715,NIVEAUMETER VEGA PS66.XXDFD2HKMX1/300,BA06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480716,FLOWMETER ELETTA WATER  S25-FSS40,2_090-06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480717,FLOWMETER ELETTA WATER  S25-FSS50,2_090-06-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480716,FLOWMETER ELETTA WATER  S25-FSS40,2_090-06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480717,FLOWMETER ELETTA WATER  S25-FSS50,2_090-06-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480720,FAN CAPACITOR ABB C274AA24500AA0J,2_109-01-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480718,VEN. EMC RB2C-225/088 K220 230V-200W,E01-6,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480719,VEN. ZIEHL-ABEGG RH35M-4EK.2F.1R 230V,E01-6,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480716,FLOWMETER ELETTA WATER  S25-FSS40,2_090-06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480717,FLOWMETER ELETTA WATER  S25-FSS50,2_090-06-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480716,FLOWMETER ELETTA WATER  S25-FSS40,2_090-06-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480717,FLOWMETER ELETTA WATER  S25-FSS50,2_090-06-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480722,ADAPTER PROFIBUS ABB RPBA-01,2_109-05-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480721,FAN CAPACITOR ABB C274AA24600AA0J,2_109-02-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480723,DRIVE CONTROL UNIT ABB RDCU-02C,2_109-04-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480724,INTERFACE BOARD ABB AINT-02,2_109-07-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480725,DDCS COMM.MOD. ABB RDCO-03,2_109-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480727,MOT-R. SEW KF77- DV132S4/RS/Z,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480727,MOT-R. SEW KF77- DV132S4/RS/Z,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480730,"RELAIS SIEMENS 3RT2028-1AP00 18,5KW 230V",1_119-10-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480729,"RELAIS SIEMENS 3RT2025-1AP00 7,5KW 230V",1_119-08-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480728,"RELAIS SIEMENS 3RT2017-1AP01 5,5KW 230V",1_119-08-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480726,NAD.SCHAK. IFM IE5121  IEA3001-BPOG,1_012-09-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480727,MOT-R. SEW KF77- DV132S4/RS/Z,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480727,MOT-R. SEW KF77- DV132S4/RS/Z,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1480732,"THERM.BEV.SIEMENS 3RU1116-0KB0 0,9-1,25A",1_119-01-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480731,RELAIS SIEMENS 3RT2038-1AP00 55KW 230V,1_061-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480734,"THERM.BEV.SIEMENS 3RU2116-1CB0 1,8-2,5A",1_119-01-5,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480735,"THERM.BEV.SIEMENS 3RU1116-1DB0 2,2-3,2A",1_119-01-6,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480733,"THERM.BEV.SIEMENS 3RU1116-1AB0 1,1-1,6A",1_119-01-4,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480740,"THERM.BEV.SIEMENS 3RU2126-1GB0 4,5-6,3A",1_119-03-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480738,"THERM.BEV.SIEMENS 3RU1116-1JB0 7,0-10A",1_119-02-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480736,"THERM.BEV.SIEMENS 3RU1116-1FB0 3,5-5,0A",1_119-02-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480737,"THERM.BEV.SIEMENS 3RU2116-1HB0 5,5-8,0A",1_119-02-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480739,"THERM.BEV.SIEMENS 3RU1116-1KB0 9,0-12A",1_119-02-4,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480741,"THERM.BEV.SIEMENS 3RU2126-1JB0 7,0-10,3A",1_119-03-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480742,THERM.BEV.SIEMENS 3RU2126-4AB0 11-16A,1_119-03-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480743,"THERM.BEV.SIEMENS 3RU1136-1KB0 9,0-12,5A",1_119-03-6,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480744,THERM.BEV.SIEMENS 3RU1136-4BB0 14-20A,1_119-03-7,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480745,THERM.BEV.SIEMENS 3RU1136-4DB0 18-25A,1_119-04-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480749,THERM.BEV.SIEMENS 3RU2136-4HB0,1_060-02-5,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480746,THERM.BEV.SIEMENS 3RU1136-4EB0 22-32A,1_119-04-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480747,THERM.BEV.SIEMENS 3RU1146-4EB0 22-32A,1_060-02-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480748,THERM.BEV.SIEMENS 3RU1146-4FB0 28-40A,1_060-02-4,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480750,THERM.BEV.SIEMENS 3RB2056-1FW2 50-200A,1_060-03-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480754,THERM.BEV.SIEMENS 3RB2066-1MC2 160-630A,1_060-04-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480751,THERM.BEV.SIEMENS 3RB2056-1FC2  50-200A,1_060-01-2,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480752,THERM.BEV.SIEMENS 3RB2056-2FW2 50-200A,1_060-03-4,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480753,THERM.BEV.SIEMENS 3RB2066-1GC2 50-200A,1_060-01-3,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480755,THERM.BEV.SIEMENS 3RB2066-2GC2 55-250A,1_060-03-1,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1480759,HULPCONTACT SIEMENS 3RH1911-1HA22,1_119-05-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480756,HULPCONTACT SIEMENS 3RH2921-1DA11,1_119-05-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480760,VETPATROON LUBCO TURMOTEMP LP5002 700GR,2_040-02-1,,NRNX,Z00D,PM0255,Smeermiddelen
2301,1480757,HULPCONTACT SIEMENS 3RH1921-1JA11,1_119-05-3,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480758,HULPCONTACT SIEMENS 3RH1921-1HA22,1_119-05-1,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1480762,AFSL. VLINDER NELES DN125 AUTOMAT,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480762,AFSL. VLINDER NELES DN125 AUTOMAT,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480763,AFSL. VLINDER NELES DN200 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480761,AFSL. VLINDER NELES DN150 LUCHTBED. DW,BE06-3,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480764,AFSL. VLINDER NELES DN250 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480761,AFSL. VLINDER NELES DN150 LUCHTBED. DW,BE06-3,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480764,AFSL. VLINDER NELES DN250 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480765,AFSL. VLINDER NELES DN300 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480765,AFSL. VLINDER NELES DN300 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480763,AFSL. VLINDER NELES DN200 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480763,AFSL. VLINDER NELES DN200 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480763,AFSL. VLINDER NELES DN200 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480764,AFSL. VLINDER NELES DN250 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480764,AFSL. VLINDER NELES DN250 LUCHTBED. DW,BE06-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480765,AFSL. VLINDER NELES DN300 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480765,AFSL. VLINDER NELES DN300 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480762,AFSL. VLINDER NELES DN125 AUTOMAT,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480762,AFSL. VLINDER NELES DN125 AUTOMAT,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480761,AFSL. VLINDER NELES DN150 LUCHTBED. DW,BE06-3,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480761,AFSL. VLINDER NELES DN150 LUCHTBED. DW,BE06-3,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480766,AFSL. VLINDER NELES DN350 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480767,AFSL. VLINDER NELES DN80 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480766,AFSL. VLINDER NELES DN350 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480767,AFSL. VLINDER NELES DN80 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480768,AFSL. VLINDER NELES DN100 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480768,AFSL. VLINDER NELES DN100 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480770,"SLANG VOITH SINGLE FOILS 18X39X9728,2",R18-6,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1480766,AFSL. VLINDER NELES DN350 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480766,AFSL. VLINDER NELES DN350 LUCHTBED. DW,BE06-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480767,AFSL. VLINDER NELES DN80 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480767,AFSL. VLINDER NELES DN80 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480768,AFSL. VLINDER NELES DN100 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480768,AFSL. VLINDER NELES DN100 LUCHTBED. DW,BE06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1480769,ISOLATIETAPE 3M 19MMX20M GEEL/GROEN,LA 09-04,,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1480775,NOZZLE SCRUBBER B2H-PP-47W,1_029-09-1,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480771,SCHROEF SPIRAC 4M 405/435 RECHTSOM K62,ITA-BUITEN,,NRNX,Z00B,PM0370,Transp.Riem+Ketting
2301,1480773,PAKK. KSB 461 DN 20/25 SAF.VALVE HV3242,3_103-03-4,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480774,PAKK. KSB 461 DN 32/50 SAF.VALVE HV3283,3_103-04-4,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480772,PAKK. KSB 461 SAF.VALVE HV2904/HV2905,3_103-03-3,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480776,NOZZLE SCRUBBER B36230-1HH-PP14.5W,1_117-09-2,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480780,LAGERHUIS SKF SNL 218,O06-2,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480779,NOZZLE SCRUBBER B1/2HH-PP40W,1_117-08-1,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480777,NOZZLE SCRUBBER B3/8B-TEF15-30W,1_117-08-2,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480778,NOZZLE SCRUBBER 48549-B1/2HH-TEF316S40W,1_117-08-3,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1480785,"STELRING FRB 12,5/160",2_002-10-1,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480781,LAGERHUIS SKF SNL 522-619,O06-1,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480784,AFD. SKF TSN 222-L,2_007-01-2,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480783,AFD. SKF TSN 518-L,2_007-06-3,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480782,AFD. SKF TSN 218-L,2_007-01-1,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480788,REGELSTANG KSB 204 25X302  HV3242,BS04-5,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480789,REGELSTANG KSB 204 39X327  HV3283,BS04-5,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480786,PAKK. KSB 411 100/120X3 HV2904/HV2905,3_103-03-2,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480787,REGELSTANG KSB 204 75X472  HV2905,BS04-5,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480790,PAKK. BOPP & REUTHER SI 6304 & 6104 DN50,3_023-06-5,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480795,REP. MECAIR PVM06-24VDC W12,2_054-11-2,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480794,"MEMBRAAN MECAIR DP16 3/4"" + DP116 2""",2_054-11-1,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480791,CONE  BOPP & REUTHER SI 6304& 6104 DN50,3_023-06-4,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480792,VEER BOPP & REUTHER  SI 6104 DN 50X80,3_023-06-1,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480793,VEER BOPP & REUTHER SI 6304 DN 50X80,3_023-06-2,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1480796,KOPP. MAYR DD108229 260NM,L02-5,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1480796,KOPP. MAYR DD108229 260NM,L02-5,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1480798,OLIEKEERRING 200X230X15 R,3_106-06-3,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1480797,"STELRING FRB 13,5/200",2_002-10-2,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1480799,OLIEKEERRING 135X170X12 R,2_119-04-4,,NRNX,Z00B,PM0250,Dichting apparatuur
